time,disMax,disMin,disAvg,disInter,disStd,speedAvg,vMax,vMaxPos,vMin,vAvg,vInter,vStd,vEqualPer,vPre5,vPre5DivVmax,vPre5DivVmin,vPost10,vPost10DivVmax,vPost10DivVmin,vdMax,vdMin,vdInter,vdAvg,vdStd,vdEqualPer,yMax,yMin,yAvg,yStd,yInter,yTotalDis,yv,yTotalDisAvg,yDisMax,yDisEqualPer,yvAvg,yvStd
3.0,8.0,0.0,2.54,8.0,2.51,0.04,2.0,0.25,0.0,0.31,2.0,0.4,0.14,0.27,1.73,0.27,0.0,2.0,0.0,1.36,0.0,1.36,0.15,0.26,0.14,0.0,-3.0,-0.15,0.6,3.0,3.0,0.0,0.05,1.0,0.95,0.0,0.0
2.41,5.0,0.0,2.25,5.0,1.43,0.09,1.33,0.25,0.0,0.51,1.33,0.41,0.18,0.35,0.98,0.35,0.01,1.32,0.01,0.75,0.0,0.75,0.2,0.18,0.35,0.0,-3.0,-0.36,0.78,3.0,3.0,0.0,0.03,1.0,0.97,0.0,0.03
1.45,19.0,1.0,4.12,18.0,4.88,0.15,1.19,0.18,0.0,0.25,1.18,0.3,0.1,0.17,1.01,0.17,0.01,1.17,0.01,0.41,0.0,0.41,0.07,0.09,0.08,15.0,0.0,5.25,3.72,15.0,29.0,0.02,0.57,5.0,0.69,0.03,0.07
1.58,5.0,0.0,1.61,5.0,1.08,0.05,0.63,0.52,0.0,0.18,0.63,0.15,0.0,0.26,0.36,0.26,0.02,0.6,0.02,0.57,0.0,0.57,0.15,0.13,0.08,7.0,0.0,3.13,2.51,7.0,7.0,0.0,0.13,2.0,0.89,0.01,0.05
1.48,7.0,1.0,2.1,6.0,1.15,0.1,1.0,0.51,0.01,0.27,0.99,0.24,0.04,0.13,0.87,0.12,0.05,0.95,0.04,0.92,0.0,0.92,0.2,0.25,0.11,0.0,-1.0,-0.68,0.47,1.0,2.0,0.0,0.03,1.0,0.97,0.0,0.02
2.75,10.0,0.0,2.53,10.0,2.33,0.07,0.63,0.34,0.0,0.16,0.63,0.16,0.04,0.03,0.59,0.03,0.01,0.61,0.01,0.49,0.0,0.49,0.08,0.09,0.04,4.0,0.0,2.24,1.09,4.0,4.0,0.0,0.05,1.0,0.95,0.0,0.02
2.0,5.0,0.0,1.75,5.0,1.0,0.1,0.71,0.06,0.0,0.19,0.71,0.15,0.08,0.27,0.44,0.27,0.01,0.7,0.01,0.46,0.0,0.46,0.1,0.09,0.13,15.0,0.0,4.27,4.86,15.0,15.0,0.01,0.14,2.0,0.89,0.01,0.04
2.3,6.0,0.0,2.12,6.0,1.42,0.08,0.83,0.37,0.0,0.25,0.83,0.2,0.07,0.29,0.54,0.29,0.0,0.83,0.0,0.58,0.0,0.58,0.12,0.12,0.1,9.0,-2.0,3.26,3.84,11.0,13.0,0.01,0.15,2.0,0.86,0.02,0.06
0.92,4.0,0.0,1.2,4.0,0.5,0.19,2.0,0.18,0.0,0.41,2.0,0.34,0.13,0.35,1.65,0.35,0.11,1.89,0.11,1.5,0.0,1.5,0.33,0.33,0.12,0.0,-6.0,-4.58,1.7,6.0,6.0,0.01,0.04,1.0,0.96,0.01,0.08
3.0,55.0,0.0,8.86,55.0,13.38,0.1,15.0,0.2,0.0,1.02,15.0,3.02,0.03,0.83,14.17,0.83,0.01,14.99,0.01,15.0,0.0,15.0,1.85,4.05,0.0,0.0,-10.0,-7.11,1.6,10.0,10.0,0.0,0.27,4.0,0.89,0.01,0.02
3.0,11.0,0.0,1.95,11.0,1.62,0.11,3.5,0.67,0.0,0.24,3.5,0.32,0.18,0.41,3.09,0.41,0.02,3.48,0.02,2.79,0.0,2.79,0.13,0.3,0.18,27.0,0.0,16.94,6.37,27.0,44.0,0.01,0.25,2.0,0.79,0.03,0.07
2.89,18.0,0.0,3.45,18.0,3.43,0.11,3.0,0.01,0.0,0.23,3.0,0.36,0.04,0.6,2.4,0.6,0.01,2.99,0.01,2.75,0.0,2.75,0.11,0.29,0.09,22.0,0.0,9.3,8.49,22.0,22.0,0.01,0.24,2.0,0.78,0.01,0.03
1.14,7.0,1.0,2.21,6.0,1.6,0.14,0.88,0.11,0.01,0.25,0.87,0.22,0.08,0.07,0.81,0.06,0.07,0.8,0.07,0.47,0.0,0.47,0.08,0.08,0.11,15.0,0.0,10.59,5.43,15.0,15.0,0.01,0.21,2.0,0.84,0.02,0.06
1.33,23.0,0.0,5.94,23.0,6.34,0.14,1.44,0.13,0.0,0.35,1.44,0.39,0.03,0.97,0.47,0.97,0.01,1.43,0.01,0.43,0.0,0.43,0.12,0.12,0.0,1.0,-8.0,-2.91,3.26,9.0,17.0,0.01,0.53,4.0,0.69,0.03,0.06
3.0,11.0,0.0,1.24,11.0,1.35,0.03,2.0,0.05,0.0,0.44,2.0,0.5,0.12,0.56,1.44,0.56,0.01,1.99,0.01,2.0,0.0,2.0,0.43,0.45,0.1,7.0,-21.0,-1.04,9.48,28.0,35.0,0.01,0.26,3.0,0.78,0.09,0.22
1.01,8.0,1.0,3.29,7.0,1.99,0.17,1.0,0.1,0.0,0.38,1.0,0.26,0.08,0.44,0.56,0.44,0.02,0.98,0.01,0.38,0.0,0.38,0.15,0.1,0.16,6.0,0.0,1.98,1.62,6.0,6.0,0.01,0.12,2.0,0.9,0.01,0.04
0.93,11.0,0.0,3.62,11.0,2.79,0.23,1.83,0.16,0.0,0.42,1.83,0.38,0.16,0.13,1.71,0.13,0.09,1.74,0.09,0.93,0.0,0.93,0.14,0.16,0.11,0.0,-5.0,-1.39,1.07,5.0,5.0,0.01,0.09,1.0,0.91,0.01,0.03
1.0,29.0,0.0,5.33,29.0,6.62,0.27,20.0,0.2,0.0,1.31,20.0,3.42,0.02,0.28,19.72,0.28,0.05,19.95,0.05,18.85,0.0,18.85,1.91,4.3,0.0,0.0,-24.0,-16.71,7.76,24.0,24.0,0.02,0.47,3.0,0.65,0.11,0.31
2.75,1.0,0.0,0.99,1.0,0.11,0.03,1.0,0.42,0.0,0.14,1.0,0.15,0.09,0.14,0.86,0.14,0.01,0.99,0.01,0.86,0.0,0.86,0.11,0.15,0.02,0.0,-1.0,-0.45,0.5,1.0,1.0,0.0,0.01,1.0,0.99,0.0,0.02
1.22,5.0,1.0,1.86,4.0,1.13,0.09,0.63,0.1,0.01,0.21,0.62,0.17,0.05,0.39,0.23,0.39,0.02,0.61,0.01,0.26,0.0,0.26,0.1,0.08,0.07,1.0,-2.0,-0.52,1.26,3.0,5.0,0.0,0.08,1.0,0.92,0.01,0.04
0.67,4.0,0.0,1.03,4.0,0.49,0.1,1.0,0.11,0.0,0.52,1.0,0.38,0.16,0.04,0.96,0.04,0.01,0.99,0.01,1.0,0.0,1.0,0.33,0.3,0.25,5.0,0.0,4.27,1.29,5.0,5.0,0.01,0.08,1.0,0.92,0.04,0.18
3.0,7.0,0.0,1.91,7.0,2.15,0.05,0.5,0.17,0.0,0.12,0.5,0.14,0.28,0.08,0.42,0.08,0.0,0.5,0.0,0.28,0.0,0.28,0.05,0.06,0.25,16.0,0.0,9.99,4.19,16.0,28.0,0.01,0.27,2.0,0.76,0.01,0.03
2.22,70.0,0.0,9.29,70.0,15.25,0.1,1.11,0.19,0.0,0.25,1.11,0.32,0.1,0.3,0.81,0.3,0.0,1.11,0.0,0.89,0.0,0.89,0.24,0.3,0.0,13.0,0.0,10.6,3.14,13.0,13.0,0.01,0.54,4.0,0.79,0.02,0.05
3.0,2.0,0.0,1.02,2.0,0.31,0.03,1.0,0.07,0.0,0.25,1.0,0.25,0.09,0.08,0.92,0.08,0.0,1.0,0.0,0.89,0.0,0.89,0.18,0.21,0.12,4.0,-3.0,0.38,2.47,7.0,12.0,0.0,0.07,1.0,0.93,0.01,0.06
3.0,4.0,1.0,2.31,3.0,0.98,0.04,0.57,0.17,0.0,0.26,0.57,0.16,0.12,0.35,0.22,0.35,0.01,0.56,0.01,0.32,0.0,0.32,0.08,0.08,0.07,10.0,0.0,6.48,2.53,10.0,11.0,0.0,0.19,1.0,0.81,0.02,0.05
1.49,9.0,0.0,2.42,9.0,2.09,0.06,0.56,0.11,0.0,0.13,0.56,0.13,0.06,0.28,0.28,0.28,0.01,0.55,0.01,0.22,0.0,0.22,0.06,0.05,0.12,1.0,-2.0,0.59,0.75,3.0,4.0,0.0,0.11,1.0,0.89,0.01,0.03
2.67,3.0,0.0,1.08,3.0,0.45,0.08,2.0,0.06,0.0,0.4,2.0,0.38,0.19,0.37,1.63,0.37,0.01,1.99,0.01,1.8,0.0,1.8,0.27,0.34,0.18,21.0,0.0,9.7,6.0,21.0,21.0,0.01,0.1,1.0,0.9,0.05,0.18
2.87,4.0,0.0,0.92,4.0,0.95,0.04,2.0,0.83,0.0,0.14,2.0,0.26,0.27,0.09,1.91,0.09,0.0,2.0,0.0,1.96,0.0,1.96,0.16,0.32,0.18,0.0,-3.0,-0.72,1.06,3.0,5.0,0.0,0.04,1.0,0.96,0.01,0.03
2.55,11.0,0.0,2.79,11.0,2.68,0.08,0.69,0.27,0.0,0.16,0.69,0.17,0.05,0.13,0.56,0.13,0.01,0.68,0.01,0.39,0.0,0.39,0.06,0.07,0.07,2.0,-5.0,-1.76,2.76,7.0,10.0,0.0,0.13,2.0,0.88,0.01,0.02
1.35,10.0,0.0,3.5,10.0,2.3,0.12,0.56,0.1,0.0,0.22,0.56,0.16,0.0,0.33,0.22,0.33,0.01,0.55,0.01,0.31,0.0,0.31,0.08,0.07,0.07,12.0,0.0,6.8,4.04,12.0,14.0,0.01,0.29,1.0,0.71,0.02,0.03
2.98,4.0,0.0,1.41,4.0,0.71,0.04,1.0,0.46,0.0,0.15,1.0,0.16,0.03,0.09,0.91,0.09,0.0,1.0,0.0,0.94,0.0,0.94,0.16,0.18,0.03,1.0,0.0,0.01,0.11,1.0,1.0,0.0,0.01,1.0,0.99,0.0,0.0
0.67,28.0,1.0,5.52,27.0,7.93,0.17,2.0,0.14,0.0,0.37,2.0,0.56,0.0,0.55,1.45,0.55,0.06,1.94,0.06,1.42,0.06,1.36,0.22,0.33,0.05,0.0,-1.0,-0.55,0.5,1.0,1.0,0.0,0.05,1.0,0.95,0.0,0.01
0.71,7.0,1.0,2.47,6.0,1.36,0.13,3.0,0.33,0.0,0.35,3.0,0.51,0.09,0.27,2.73,0.26,0.19,2.81,0.18,2.7,0.0,2.7,0.3,0.65,0.12,8.0,0.0,4.97,2.07,8.0,8.0,0.01,0.22,1.0,0.78,0.02,0.05
3.0,7.0,0.0,1.3,7.0,1.53,0.03,0.44,0.04,0.0,0.07,0.44,0.09,0.2,0.33,0.11,0.33,0.0,0.44,0.0,0.13,0.0,0.13,0.03,0.03,0.3,13.0,-4.0,5.05,5.28,17.0,21.0,0.0,0.13,2.0,0.87,0.01,0.02
1.47,5.0,0.0,1.85,5.0,1.04,0.15,4.0,0.07,0.0,0.49,4.0,0.59,0.23,0.4,3.6,0.4,0.02,3.98,0.02,3.43,0.0,3.43,0.31,0.59,0.15,0.0,-13.0,-8.31,2.93,13.0,15.0,0.01,0.12,1.0,0.88,0.02,0.07
1.34,15.0,0.0,4.75,15.0,4.34,0.24,2.0,0.15,0.0,0.59,2.0,0.59,0.06,0.24,1.76,0.24,0.01,1.99,0.01,1.02,0.0,1.02,0.19,0.23,0.06,5.0,-2.0,3.01,2.31,7.0,12.0,0.01,0.18,1.0,0.82,0.02,0.05
3.0,4.0,0.0,1.48,4.0,1.03,0.06,0.27,0.26,0.0,0.09,0.27,0.07,0.26,0.01,0.26,0.01,0.01,0.26,0.01,0.13,0.0,0.13,0.03,0.03,0.25,0.0,-1.0,-0.17,0.38,1.0,1.0,0.0,0.01,1.0,0.99,0.0,0.01
1.03,6.0,0.0,1.81,6.0,1.8,0.07,3.0,0.43,0.0,0.28,3.0,0.53,0.12,0.07,2.93,0.07,0.01,2.99,0.01,3.0,0.0,3.0,0.26,0.69,0.15,0.0,-10.0,-5.18,3.38,10.0,10.0,0.01,0.27,1.0,0.73,0.05,0.17
2.11,9.0,1.0,2.57,8.0,1.72,0.1,1.14,0.59,0.0,0.31,1.14,0.24,0.1,0.46,0.68,0.46,0.01,1.13,0.01,0.44,0.0,0.44,0.12,0.11,0.07,4.0,-1.0,1.99,1.96,5.0,9.0,0.0,0.11,1.0,0.89,0.01,0.04
2.52,13.0,1.0,2.96,12.0,3.02,0.07,0.81,0.46,0.0,0.17,0.81,0.2,0.04,0.33,0.48,0.33,0.01,0.8,0.01,0.53,0.0,0.53,0.09,0.12,0.0,0.0,-11.0,-8.58,2.87,11.0,13.0,0.01,0.23,3.0,0.8,0.01,0.03
2.56,10.0,0.0,2.69,10.0,2.5,0.09,1.29,0.02,0.0,0.17,1.29,0.19,0.07,0.53,0.75,0.53,0.0,1.28,0.0,0.99,0.0,0.99,0.07,0.14,0.12,1.0,-1.0,0.56,0.52,2.0,3.0,0.0,0.04,1.0,0.96,0.0,0.01
0.67,5.0,1.0,2.02,4.0,1.24,0.17,0.63,0.84,0.01,0.24,0.62,0.17,0.14,0.25,0.38,0.24,0.04,0.58,0.03,0.35,0.0,0.35,0.09,0.08,0.13,20.0,-1.0,4.47,6.83,21.0,22.0,0.03,0.38,2.0,0.71,0.05,0.09
3.0,14.0,0.0,4.7,14.0,4.13,0.1,0.82,0.13,0.0,0.29,0.82,0.26,0.11,0.49,0.34,0.49,0.0,0.82,0.0,0.6,0.0,0.6,0.06,0.09,0.16,13.0,-7.0,3.63,6.28,20.0,52.0,0.01,0.52,3.0,0.59,0.03,0.05
1.57,11.0,0.0,1.95,11.0,1.75,0.11,1.57,0.09,0.0,0.22,1.57,0.26,0.11,0.14,1.43,0.14,0.02,1.55,0.02,0.79,0.0,0.79,0.11,0.16,0.13,0.0,-8.0,-2.95,2.86,8.0,19.0,0.01,0.21,1.0,0.79,0.02,0.05
1.82,5.0,0.0,1.51,5.0,1.37,0.06,0.29,0.15,0.0,0.09,0.29,0.08,0.13,0.14,0.16,0.14,0.01,0.29,0.01,0.15,0.0,0.15,0.04,0.03,0.3,10.0,-2.0,0.81,3.8,12.0,22.0,0.01,0.31,2.0,0.7,0.02,0.03
1.58,6.0,0.0,2.05,6.0,1.26,0.07,0.86,0.38,0.0,0.22,0.86,0.19,0.06,0.23,0.63,0.23,0.01,0.84,0.01,0.41,0.0,0.41,0.09,0.09,0.13,7.0,0.0,3.11,2.71,7.0,7.0,0.0,0.13,1.0,0.87,0.01,0.04
3.0,9.0,0.0,0.78,9.0,1.04,0.01,0.47,0.0,0.0,0.04,0.47,0.06,0.16,0.25,0.23,0.25,0.0,0.47,0.0,0.21,0.0,0.21,0.04,0.03,0.21,9.0,0.0,4.76,2.63,9.0,16.0,0.0,0.06,1.0,0.94,0.0,0.01
1.49,56.0,0.0,8.44,56.0,13.94,0.15,5.09,0.19,0.0,0.69,5.09,1.26,0.15,0.81,4.28,0.81,0.0,5.09,0.0,3.26,0.0,3.26,0.48,0.93,0.12,2.0,-3.0,-0.93,1.62,5.0,13.0,0.01,0.48,2.0,0.63,0.03,0.06
1.8,24.0,1.0,4.7,23.0,6.59,0.1,1.41,0.15,0.0,0.28,1.41,0.4,0.03,0.72,0.69,0.72,0.0,1.41,0.0,0.42,0.0,0.42,0.09,0.11,0.05,0.0,-1.0,-0.15,0.35,1.0,1.0,0.0,0.03,1.0,0.97,0.0,0.01
2.83,5.0,0.0,1.22,5.0,0.61,0.03,2.0,0.06,0.0,0.18,2.0,0.29,0.01,0.28,1.72,0.28,0.0,2.0,0.0,1.92,0.0,1.92,0.19,0.36,0.01,5.0,0.0,2.89,0.78,5.0,5.0,0.0,0.07,1.0,0.93,0.01,0.04
1.17,33.0,1.0,4.77,32.0,7.99,0.12,1.94,0.1,0.0,0.29,1.94,0.48,0.03,0.79,1.15,0.79,0.07,1.87,0.06,1.54,0.0,1.54,0.25,0.44,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.62,5.0,0.0,1.14,5.0,1.17,0.05,0.71,0.04,0.0,0.08,0.71,0.1,0.25,0.22,0.5,0.22,0.0,0.71,0.0,0.55,0.0,0.55,0.05,0.08,0.28,11.0,-2.0,5.09,4.61,13.0,15.0,0.01,0.2,2.0,0.82,0.01,0.03
1.07,8.0,0.0,3.94,8.0,2.7,0.12,0.67,0.31,0.0,0.25,0.67,0.19,0.1,0.33,0.33,0.33,0.0,0.66,0.0,0.4,0.0,0.4,0.07,0.09,0.1,8.0,0.0,3.21,2.63,8.0,8.0,0.01,0.25,1.0,0.75,0.01,0.03
3.0,10.0,0.0,3.08,10.0,2.75,0.07,2.0,0.03,0.0,0.2,2.0,0.27,0.14,0.29,1.71,0.29,0.0,2.0,0.0,1.91,0.0,1.91,0.09,0.29,0.07,2.0,-1.0,-0.07,0.73,3.0,6.0,0.0,0.08,1.0,0.92,0.0,0.01
3.0,4.0,0.0,0.51,4.0,0.82,0.01,0.24,0.02,0.0,0.03,0.24,0.05,0.54,0.11,0.12,0.11,0.0,0.23,0.0,0.13,0.0,0.13,0.02,0.03,0.58,0.0,-8.0,-5.75,1.81,8.0,12.0,0.0,0.07,1.0,0.93,0.0,0.02
3.0,13.0,0.0,2.82,13.0,2.86,0.06,2.0,0.41,0.0,0.33,2.0,0.37,0.11,0.17,1.83,0.17,0.0,2.0,0.0,1.71,0.0,1.71,0.17,0.26,0.13,1.0,-6.0,-2.35,2.54,7.0,15.0,0.0,0.21,1.0,0.79,0.02,0.05
1.22,5.0,0.0,1.75,5.0,1.24,0.18,4.0,0.28,0.0,0.82,4.0,0.86,0.17,0.13,3.88,0.13,0.02,3.98,0.02,2.0,0.0,2.0,0.41,0.5,0.16,11.0,-1.0,6.73,3.0,12.0,22.0,0.02,0.17,1.0,0.83,0.08,0.2
1.1,12.0,0.0,2.7,12.0,4.09,0.08,0.82,0.18,0.0,0.16,0.82,0.25,0.41,0.5,0.32,0.5,0.0,0.82,0.0,0.32,0.0,0.32,0.07,0.09,0.42,17.0,0.0,9.24,3.42,17.0,27.0,0.02,0.82,5.0,0.64,0.05,0.09
1.89,5.0,1.0,1.64,4.0,0.97,0.03,0.56,0.23,0.0,0.17,0.55,0.14,0.08,0.12,0.44,0.12,0.0,0.55,0.0,0.36,0.0,0.36,0.11,0.1,0.08,10.0,0.0,6.55,3.21,10.0,11.0,0.01,0.28,1.0,0.72,0.03,0.05
1.62,13.0,0.0,2.84,13.0,3.63,0.11,3.0,0.07,0.0,0.34,3.0,0.58,0.07,0.8,2.2,0.8,0.02,2.98,0.02,2.09,0.0,2.09,0.18,0.39,0.1,0.0,-6.0,-4.27,2.09,6.0,11.0,0.01,0.17,2.0,0.86,0.02,0.07
1.53,10.0,0.0,1.27,10.0,1.19,0.11,10.0,0.2,0.0,0.45,10.0,0.92,0.13,0.3,9.7,0.3,0.01,9.99,0.01,9.73,0.0,9.73,0.45,1.18,0.16,5.0,-5.0,-2.24,3.31,10.0,15.0,0.01,0.11,1.0,0.89,0.03,0.09
1.16,4.0,0.0,1.7,4.0,0.92,0.06,0.4,0.25,0.0,0.16,0.4,0.12,0.12,0.15,0.25,0.15,0.01,0.39,0.01,0.24,0.0,0.24,0.08,0.07,0.07,0.0,-5.0,-3.38,1.54,5.0,9.0,0.01,0.2,2.0,0.82,0.02,0.04
2.78,20.0,0.0,5.46,20.0,6.46,0.05,0.5,0.92,0.0,0.13,0.5,0.15,0.04,0.35,0.15,0.35,0.0,0.5,0.0,0.49,0.0,0.49,0.08,0.11,0.0,10.0,0.0,8.04,2.65,10.0,10.0,0.0,0.42,3.0,0.75,0.01,0.02
3.0,4.0,0.0,2.06,4.0,0.99,0.04,0.5,0.18,0.0,0.24,0.5,0.15,0.17,0.22,0.28,0.22,0.0,0.5,0.0,0.34,0.0,0.34,0.11,0.09,0.09,6.0,0.0,2.53,2.05,6.0,6.0,0.0,0.08,2.0,0.93,0.01,0.04
1.5,6.0,0.0,1.98,6.0,1.28,0.07,0.42,0.15,0.0,0.11,0.42,0.09,0.08,0.21,0.21,0.21,0.01,0.41,0.01,0.24,0.0,0.24,0.04,0.05,0.24,11.0,-3.0,5.11,4.66,14.0,17.0,0.01,0.33,3.0,0.71,0.02,0.03
0.34,11.0,1.0,6.0,10.0,2.32,0.68,1.43,0.67,0.14,0.77,1.29,0.32,0.0,0.25,1.18,0.11,0.66,0.77,0.51,0.87,0.03,0.84,0.24,0.19,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3.0,17.0,0.0,2.92,17.0,3.8,0.02,1.89,0.21,0.0,0.33,1.89,0.5,0.16,0.15,1.74,0.15,0.0,1.89,0.0,0.72,0.0,0.72,0.15,0.21,0.03,16.0,0.0,11.88,5.83,16.0,16.0,0.0,0.41,3.0,0.72,0.05,0.09
3.0,4.0,0.0,1.05,4.0,1.14,0.01,0.33,0.2,0.0,0.06,0.33,0.08,0.18,0.13,0.2,0.13,0.0,0.33,0.0,0.19,0.0,0.19,0.04,0.05,0.32,2.0,-22.0,-10.74,7.42,24.0,28.0,0.0,0.19,1.0,0.81,0.01,0.02
1.16,11.0,0.0,3.2,11.0,2.71,0.18,3.0,0.09,0.0,0.43,3.0,0.48,0.02,1.03,1.97,1.03,0.02,2.98,0.02,2.31,0.0,2.31,0.27,0.42,0.08,0.0,-15.0,-11.18,3.94,15.0,15.0,0.01,0.23,3.0,0.86,0.03,0.07
1.49,4.0,1.0,1.85,3.0,0.89,0.06,0.57,0.35,0.0,0.19,0.57,0.13,0.04,0.28,0.29,0.28,0.01,0.56,0.01,0.32,0.0,0.32,0.11,0.09,0.04,1.0,-2.0,-0.71,1.37,3.0,5.0,0.0,0.1,2.0,0.92,0.01,0.04
1.44,10.0,0.0,1.63,10.0,2.73,0.09,1.29,0.17,0.0,0.31,1.29,0.41,0.14,0.16,1.13,0.16,0.01,1.28,0.01,1.29,0.0,1.29,0.26,0.34,0.14,10.0,0.0,2.9,3.16,10.0,10.0,0.01,0.13,2.0,0.89,0.02,0.05
3.0,7.0,0.0,1.8,7.0,1.28,0.02,1.17,0.1,0.0,0.2,1.17,0.2,0.06,0.27,0.9,0.27,0.01,1.16,0.01,0.67,0.0,0.67,0.14,0.15,0.07,20.0,0.0,13.08,6.13,20.0,22.0,0.0,0.21,2.0,0.83,0.02,0.06
3.0,11.0,0.0,2.2,11.0,2.36,0.02,2.0,0.43,0.0,0.23,2.0,0.34,0.02,0.06,1.94,0.06,0.0,2.0,0.0,1.93,0.0,1.93,0.27,0.41,0.06,9.0,0.0,6.68,2.37,9.0,11.0,0.0,0.2,2.0,0.86,0.02,0.07
0.99,6.0,1.0,1.64,5.0,1.19,0.08,2.0,0.11,0.0,0.22,2.0,0.31,0.04,0.13,1.88,0.12,0.01,1.99,0.01,1.86,0.0,1.86,0.21,0.37,0.04,1.0,-1.0,0.71,0.5,2.0,3.0,0.0,0.06,1.0,0.94,0.0,0.02
1.0,6.0,0.0,1.91,6.0,1.3,0.13,1.0,0.16,0.0,0.24,1.0,0.21,0.09,0.08,0.92,0.08,0.02,0.98,0.02,0.67,0.0,0.67,0.12,0.15,0.17,18.0,0.0,13.99,5.48,18.0,18.0,0.02,0.26,1.0,0.74,0.04,0.07
1.72,45.0,0.0,3.4,45.0,9.12,0.08,6.25,0.17,0.0,0.27,6.25,1.06,0.41,0.18,6.07,0.18,0.0,6.25,0.0,6.25,0.0,6.25,0.52,1.42,0.45,10.0,0.0,6.91,3.22,10.0,10.0,0.01,0.24,4.0,0.88,0.03,0.12
1.19,3.0,0.0,1.25,3.0,0.51,0.27,2.0,0.22,0.0,0.54,2.0,0.38,0.24,0.27,1.73,0.27,0.17,1.83,0.17,1.75,0.0,1.75,0.31,0.34,0.29,11.0,-1.0,3.9,3.94,12.0,20.0,0.02,0.08,1.0,0.92,0.03,0.12
2.12,2.0,0.0,1.1,2.0,0.41,0.08,2.0,0.25,0.0,0.39,2.0,0.32,0.24,0.22,1.78,0.22,0.01,1.99,0.01,1.75,0.0,1.75,0.25,0.3,0.2,4.0,0.0,1.63,1.53,4.0,8.0,0.0,0.05,1.0,0.95,0.02,0.11
0.66,13.0,1.0,4.05,12.0,3.1,0.27,1.0,0.18,0.03,0.37,0.97,0.26,0.02,0.09,0.91,0.06,0.08,0.92,0.05,0.56,0.0,0.56,0.2,0.15,0.07,0.0,-1.0,-0.96,0.21,1.0,1.0,0.0,0.02,1.0,0.98,0.0,0.01
3.0,6.0,0.0,2.02,6.0,1.27,0.05,0.86,0.48,0.0,0.22,0.86,0.18,0.16,0.21,0.65,0.21,0.0,0.85,0.0,0.63,0.0,0.63,0.1,0.12,0.14,21.0,0.0,7.88,5.46,21.0,21.0,0.0,0.19,2.0,0.85,0.02,0.06
1.22,17.0,1.0,6.08,16.0,5.12,0.12,2.43,0.29,0.0,0.75,2.43,0.7,0.0,0.53,1.9,0.52,0.01,2.42,0.0,0.98,0.01,0.98,0.32,0.3,0.05,0.0,-12.0,-9.4,3.98,12.0,12.0,0.01,0.5,2.0,0.67,0.06,0.1
2.65,7.0,0.0,2.05,7.0,1.54,0.11,2.0,0.51,0.0,0.45,2.0,0.45,0.17,0.39,1.61,0.39,0.01,1.99,0.01,0.83,0.0,0.83,0.14,0.16,0.27,7.0,-1.0,3.17,2.82,8.0,10.0,0.0,0.07,1.0,0.93,0.01,0.06
3.0,29.0,0.0,2.99,29.0,4.68,0.04,0.76,0.05,0.0,0.11,0.76,0.18,0.1,0.65,0.11,0.65,0.0,0.76,0.0,0.23,0.0,0.23,0.04,0.04,0.12,11.0,-5.0,5.38,4.9,16.0,44.0,0.01,0.34,3.0,0.74,0.01,0.02
3.0,5.0,0.0,0.9,5.0,0.73,0.07,3.0,0.26,0.0,0.43,3.0,0.43,0.27,0.22,2.78,0.22,0.0,3.0,0.0,2.8,0.0,2.8,0.28,0.37,0.25,0.0,-11.0,-6.7,2.86,11.0,19.0,0.01,0.07,1.0,0.93,0.04,0.14
1.61,12.0,1.0,2.91,11.0,2.76,0.1,0.69,0.49,0.0,0.15,0.69,0.13,0.02,0.01,0.68,0.01,0.03,0.66,0.03,0.47,0.0,0.47,0.09,0.09,0.04,0.0,-4.0,-2.83,1.27,4.0,7.0,0.0,0.13,2.0,0.89,0.01,0.02
0.57,2.0,0.0,0.92,2.0,0.31,0.17,2.0,0.62,0.0,0.32,2.0,0.28,0.16,0.19,1.81,0.19,0.08,1.92,0.08,1.75,0.0,1.75,0.26,0.32,0.16,7.0,-3.0,1.21,3.44,10.0,13.0,0.02,0.12,1.0,0.88,0.05,0.17
0.86,2.0,0.0,0.95,2.0,0.27,0.09,1.0,0.4,0.0,0.25,1.0,0.19,0.07,0.23,0.77,0.23,0.02,0.98,0.02,1.0,0.0,1.0,0.21,0.21,0.07,9.0,0.0,4.62,2.56,9.0,9.0,0.01,0.12,1.0,0.88,0.04,0.14
2.7,3.0,0.0,1.3,3.0,0.6,0.05,0.5,0.33,0.0,0.12,0.5,0.1,0.04,0.04,0.46,0.04,0.01,0.49,0.01,0.39,0.0,0.39,0.07,0.07,0.19,0.0,-12.0,-3.08,3.53,12.0,12.0,0.0,0.13,1.0,0.88,0.01,0.03
3.0,9.0,0.0,1.03,9.0,1.3,0.02,0.5,0.03,0.0,0.06,0.5,0.08,0.16,0.21,0.29,0.21,0.0,0.5,0.0,0.43,0.0,0.43,0.05,0.07,0.22,17.0,0.0,14.12,3.14,17.0,17.0,0.0,0.13,2.0,0.9,0.01,0.02
3.0,1.0,0.0,0.93,1.0,0.25,0.02,0.2,0.55,0.0,0.07,0.2,0.05,0.03,0.01,0.19,0.01,0.01,0.19,0.01,0.14,0.0,0.14,0.05,0.04,0.06,6.0,-1.0,1.05,2.36,7.0,10.0,0.0,0.09,1.0,0.91,0.01,0.03
