time,disMax,disMin,disAvg,disInter,disStd,speedAvg,vMax,vMaxPos,vMin,vAvg,vInter,vStd,vEqualPer,vPre5,vPre5DivVmax,vPre5DivVmin,vPost10,vPost10DivVmax,vPost10DivVmin,vdMax,vdMin,vdInter,vdAvg,vdStd,vdEqualPer,yMax,yMin,yAvg,yStd,yInter,yTotalDis,yv,yTotalDisAvg,yDisMax,yDisEqualPer,yvAvg,yvStd
0.93,6.0,1.0,1.67,5.0,0.84,0.24,3.0,0.17,0.01,0.62,3.0,0.54,0.13,0.36,2.64,0.35,0.04,2.96,0.03,2.67,0.0,2.67,0.44,0.54,0.17,0.0,-3.0,-2.61,0.89,3.0,3.0,0.0,0.02,2.0,0.99,0.01,0.09
2.08,22.0,0.0,2.08,22.0,3.23,0.07,7.33,0.11,0.0,0.3,7.33,0.87,0.03,0.02,7.32,0.02,0.01,7.32,0.01,7.31,0.0,7.31,0.33,1.08,0.11,15.0,-1.0,8.15,5.46,16.0,17.0,0.01,0.23,6.0,0.86,0.03,0.09
0.54,3.0,0.0,1.15,3.0,0.41,0.36,2.0,0.09,0.0,0.72,2.0,0.47,0.35,0.43,1.57,0.43,0.15,1.85,0.15,2.0,0.0,2.0,0.3,0.4,0.42,7.0,0.0,3.48,2.59,7.0,7.0,0.01,0.04,1.0,0.96,0.03,0.16
1.76,3.0,0.0,0.93,3.0,0.36,0.06,1.0,0.04,0.0,0.39,1.0,0.33,0.17,0.35,0.65,0.35,0.01,0.99,0.01,1.0,0.0,1.0,0.28,0.28,0.18,6.0,-4.0,2.58,2.73,10.0,16.0,0.01,0.13,1.0,0.87,0.06,0.19
2.19,6.0,1.0,1.94,5.0,1.22,0.08,0.75,0.6,0.0,0.22,0.75,0.18,0.08,0.1,0.65,0.1,0.01,0.74,0.01,0.46,0.0,0.46,0.09,0.1,0.15,6.0,-3.0,0.6,4.04,9.0,14.0,0.01,0.16,1.0,0.84,0.02,0.04
1.49,16.0,0.0,3.18,16.0,3.11,0.13,3.0,0.06,0.0,0.4,3.0,0.57,0.03,0.71,2.29,0.71,0.04,2.96,0.04,2.88,0.0,2.88,0.43,0.7,0.0,12.0,0.0,9.43,2.4,12.0,12.0,0.01,0.19,4.0,0.85,0.02,0.05
2.28,2.0,0.0,1.12,2.0,0.4,0.04,0.67,0.04,0.0,0.15,0.67,0.15,0.01,0.27,0.39,0.27,0.01,0.66,0.01,0.54,0.0,0.54,0.12,0.13,0.07,5.0,0.0,2.45,1.99,5.0,7.0,0.0,0.1,1.0,0.9,0.01,0.04
1.15,11.0,1.0,1.76,10.0,1.71,0.06,0.69,0.03,0.0,0.09,0.68,0.11,0.06,0.32,0.37,0.31,0.01,0.68,0.01,0.58,0.0,0.58,0.07,0.1,0.14,3.0,0.0,1.66,1.38,3.0,3.0,0.0,0.08,2.0,0.95,0.0,0.02
1.48,2.0,0.0,0.81,2.0,0.48,0.07,1.0,0.09,0.0,0.19,1.0,0.22,0.21,0.11,0.89,0.11,0.06,0.94,0.06,1.0,0.0,1.0,0.15,0.22,0.17,7.0,0.0,3.16,2.83,7.0,8.0,0.01,0.06,1.0,0.94,0.02,0.08
1.23,11.0,0.0,3.49,11.0,3.21,0.15,1.57,0.38,0.0,0.41,1.57,0.44,0.1,0.0,1.57,0.0,0.02,1.56,0.02,0.89,0.0,0.89,0.13,0.17,0.1,12.0,0.0,10.06,3.0,12.0,12.0,0.01,0.23,2.0,0.79,0.02,0.06
2.02,20.0,0.0,3.93,20.0,4.83,0.06,1.25,0.17,0.0,0.23,1.25,0.31,0.0,0.18,1.07,0.18,0.05,1.2,0.05,0.57,0.0,0.57,0.13,0.15,0.04,4.0,0.0,1.4,1.11,4.0,4.0,0.0,0.14,1.0,0.86,0.01,0.03
0.95,8.0,0.0,1.17,8.0,0.77,0.23,2.0,0.07,0.0,0.43,2.0,0.33,0.17,0.66,1.34,0.66,0.05,1.95,0.05,2.0,0.0,2.0,0.32,0.35,0.19,6.0,-1.0,3.01,2.4,7.0,8.0,0.01,0.04,1.0,0.96,0.02,0.11
1.18,12.0,1.0,4.42,11.0,3.64,0.12,1.13,0.58,0.0,0.28,1.12,0.28,0.09,0.58,0.54,0.58,0.01,1.11,0.01,0.94,0.0,0.94,0.13,0.19,0.06,11.0,0.0,6.79,3.88,11.0,11.0,0.01,0.33,2.0,0.73,0.02,0.05
1.23,3.0,0.0,1.37,3.0,0.61,0.12,1.0,0.04,0.0,0.29,1.0,0.23,0.13,0.14,0.86,0.14,0.03,0.97,0.03,1.0,0.0,1.0,0.16,0.18,0.12,10.0,0.0,5.7,3.31,10.0,12.0,0.01,0.11,1.0,0.89,0.03,0.08
1.15,6.0,0.0,2.0,6.0,1.12,0.17,0.75,0.13,0.0,0.24,0.75,0.16,0.06,0.13,0.62,0.13,0.06,0.69,0.06,0.28,0.0,0.28,0.09,0.08,0.14,7.0,0.0,4.52,1.54,7.0,7.0,0.01,0.07,1.0,0.93,0.01,0.03
1.43,18.0,1.0,3.14,17.0,3.38,0.33,7.0,0.07,0.0,0.81,7.0,1.1,0.19,0.55,6.45,0.55,0.13,6.88,0.12,4.2,0.0,4.2,0.33,0.55,0.2,0.0,-29.0,-18.0,7.82,29.0,40.0,0.03,0.27,3.0,0.77,0.07,0.15
1.46,14.0,0.0,2.81,14.0,3.17,0.14,7.0,0.36,0.0,0.37,7.0,0.87,0.03,0.08,6.92,0.08,0.02,6.98,0.02,6.5,0.0,6.5,0.42,1.08,0.01,16.0,0.0,9.58,6.18,16.0,25.0,0.02,0.35,4.0,0.78,0.06,0.25
1.05,14.0,0.0,4.42,14.0,4.02,0.19,0.93,0.16,0.0,0.28,0.93,0.26,0.09,0.48,0.45,0.48,0.02,0.91,0.02,0.93,0.0,0.93,0.12,0.19,0.16,18.0,0.0,15.0,5.33,18.0,18.0,0.02,0.4,4.0,0.82,0.02,0.06
2.96,25.0,0.0,2.33,25.0,4.87,0.06,3.0,0.56,0.0,0.2,3.0,0.45,0.53,0.09,2.91,0.09,0.0,3.0,0.0,3.0,0.0,3.0,0.16,0.47,0.47,22.0,0.0,18.16,5.57,22.0,22.0,0.01,0.27,6.0,0.89,0.02,0.07
3.0,2.0,0.0,0.97,2.0,0.21,0.02,1.0,0.12,0.0,0.29,1.0,0.28,0.14,0.15,0.85,0.15,0.0,1.0,0.0,1.0,0.0,1.0,0.19,0.25,0.18,0.0,-8.0,-3.39,1.56,8.0,8.0,0.0,0.05,1.0,0.95,0.02,0.14
2.13,3.0,0.0,1.27,3.0,0.7,0.04,0.27,0.03,0.0,0.07,0.27,0.05,0.07,0.2,0.08,0.2,0.01,0.27,0.01,0.12,0.0,0.12,0.03,0.03,0.12,7.0,0.0,3.8,2.59,7.0,7.0,0.0,0.12,1.0,0.88,0.01,0.02
2.19,28.0,0.0,3.79,28.0,5.2,0.16,1.65,0.05,0.0,0.26,1.65,0.33,0.02,0.74,0.91,0.74,0.04,1.6,0.04,1.19,0.0,1.19,0.14,0.22,0.05,40.0,0.0,28.56,10.81,40.0,48.0,0.02,0.51,4.0,0.65,0.04,0.07
1.66,3.0,0.0,1.12,3.0,0.42,0.06,1.0,0.71,0.0,0.2,1.0,0.17,0.07,0.06,0.94,0.06,0.01,0.99,0.01,0.92,0.0,0.92,0.17,0.17,0.05,4.0,0.0,1.56,1.28,4.0,4.0,0.0,0.05,1.0,0.95,0.0,0.02
0.95,25.0,1.0,4.83,24.0,6.57,0.18,1.92,0.09,0.01,0.3,1.91,0.45,0.0,1.03,0.89,1.03,0.06,1.86,0.06,0.95,0.0,0.95,0.14,0.22,0.0,0.0,-10.0,-8.06,2.53,10.0,13.0,0.01,0.37,4.0,0.77,0.03,0.06
1.55,18.0,0.0,4.33,18.0,5.25,0.11,0.89,0.5,0.0,0.25,0.89,0.28,0.03,0.17,0.72,0.17,0.01,0.88,0.01,0.68,0.0,0.68,0.16,0.18,0.03,30.0,0.0,23.59,9.6,30.0,32.0,0.02,0.8,7.0,0.65,0.05,0.08
2.86,4.0,0.0,0.71,4.0,0.81,0.04,1.0,0.67,0.0,0.13,1.0,0.17,0.2,0.02,0.98,0.02,0.0,1.0,0.0,1.0,0.0,1.0,0.13,0.18,0.13,7.0,0.0,4.77,2.91,7.0,7.0,0.0,0.05,1.0,0.95,0.01,0.03
2.01,10.0,0.0,2.68,10.0,2.85,0.07,1.43,0.18,0.0,0.31,1.43,0.39,0.13,0.12,1.31,0.12,0.0,1.42,0.0,0.81,0.0,0.81,0.14,0.17,0.09,5.0,0.0,4.33,1.2,5.0,6.0,0.0,0.11,2.0,0.93,0.01,0.05
1.13,6.0,0.0,2.91,6.0,1.76,0.12,0.38,0.06,0.0,0.18,0.38,0.11,0.13,0.3,0.08,0.3,0.01,0.37,0.01,0.3,0.0,0.3,0.05,0.06,0.09,0.0,-10.0,-2.81,3.5,10.0,24.0,0.02,0.51,4.0,0.66,0.03,0.05
0.5,10.0,0.0,4.52,10.0,3.27,0.3,2.33,0.52,0.0,0.65,2.33,0.52,0.25,1.0,1.33,1.0,0.0,2.33,0.0,2.33,0.0,2.33,0.27,0.47,0.19,0.0,-2.0,-1.44,0.88,2.0,2.0,0.0,0.06,1.0,0.94,0.01,0.03
1.93,4.0,1.0,1.58,3.0,0.83,0.07,0.57,0.07,0.0,0.15,0.57,0.12,0.1,0.29,0.28,0.29,0.01,0.56,0.01,0.32,0.0,0.32,0.08,0.08,0.12,0.0,-12.0,-9.46,3.39,12.0,12.0,0.01,0.14,1.0,0.86,0.02,0.04
1.75,15.0,0.0,4.31,15.0,4.05,0.18,0.88,0.08,0.0,0.26,0.88,0.24,0.1,0.49,0.39,0.49,0.05,0.83,0.05,0.34,0.0,0.34,0.06,0.08,0.17,10.0,0.0,5.9,3.08,10.0,20.0,0.01,0.28,2.0,0.76,0.02,0.03
2.35,5.0,1.0,2.05,4.0,1.06,0.07,0.29,0.04,0.0,0.12,0.29,0.07,0.16,0.26,0.04,0.25,0.01,0.28,0.01,0.12,0.0,0.12,0.03,0.03,0.24,12.0,-9.0,0.68,6.87,21.0,33.0,0.01,0.41,2.0,0.65,0.02,0.04
0.91,8.0,0.0,2.82,8.0,1.67,0.15,1.0,0.3,0.0,0.34,1.0,0.23,0.16,0.08,0.92,0.08,0.03,0.97,0.03,0.63,0.0,0.63,0.15,0.13,0.06,6.0,0.0,2.57,1.8,6.0,6.0,0.01,0.12,2.0,0.92,0.01,0.04
3.0,24.0,0.0,3.0,24.0,2.91,0.13,2.18,0.01,0.0,0.36,2.18,0.34,0.11,1.09,1.09,1.09,0.01,2.17,0.01,1.18,0.0,1.18,0.17,0.23,0.1,0.0,-32.0,-20.36,6.8,32.0,40.0,0.01,0.28,2.0,0.75,0.03,0.07
2.12,4.0,0.0,1.36,4.0,0.79,0.03,0.67,0.1,0.0,0.14,0.67,0.13,0.02,0.29,0.37,0.29,0.01,0.66,0.01,0.44,0.0,0.44,0.11,0.1,0.15,14.0,0.0,4.53,4.35,14.0,14.0,0.01,0.28,1.0,0.72,0.02,0.04
2.25,2.0,0.0,1.04,2.0,0.24,0.05,1.0,0.41,0.0,0.18,1.0,0.15,0.1,0.02,0.98,0.02,0.01,0.99,0.01,0.8,0.0,0.8,0.08,0.12,0.09,1.0,0.0,0.96,0.18,1.0,1.0,0.0,0.01,1.0,0.99,0.0,0.0
1.04,29.0,0.0,5.52,29.0,7.29,0.24,1.71,0.26,0.0,0.33,1.71,0.43,0.22,0.54,1.17,0.54,0.0,1.7,0.0,1.08,0.0,1.08,0.18,0.25,0.07,9.0,0.0,2.7,2.28,9.0,20.0,0.02,0.43,4.0,0.76,0.03,0.06
1.16,9.0,0.0,2.08,9.0,1.88,0.09,0.53,0.04,0.0,0.12,0.53,0.12,0.13,0.46,0.07,0.46,0.01,0.52,0.01,0.17,0.0,0.17,0.03,0.03,0.13,0.0,-7.0,-5.53,1.59,7.0,12.0,0.01,0.25,2.0,0.81,0.01,0.03
1.55,5.0,0.0,1.57,5.0,0.84,0.09,0.8,0.38,0.0,0.17,0.8,0.13,0.02,0.26,0.54,0.26,0.02,0.78,0.02,0.71,0.0,0.71,0.1,0.11,0.05,20.0,0.0,11.87,5.99,20.0,20.0,0.01,0.22,2.0,0.8,0.03,0.05
1.29,10.0,1.0,3.54,9.0,2.65,0.18,1.6,0.18,0.0,0.44,1.6,0.39,0.14,0.45,1.15,0.45,0.02,1.58,0.01,0.76,0.0,0.76,0.15,0.18,0.1,0.0,-1.0,-0.27,0.45,1.0,1.0,0.0,0.02,1.0,0.98,0.0,0.01
2.35,16.0,1.0,4.04,15.0,3.9,0.04,0.31,0.39,0.0,0.07,0.31,0.08,0.09,0.06,0.25,0.06,0.0,0.3,0.0,0.29,0.0,0.29,0.05,0.07,0.0,6.0,0.0,2.67,1.97,6.0,6.0,0.0,0.26,2.0,0.78,0.0,0.01
1.46,4.0,0.0,1.31,4.0,0.79,0.04,0.36,0.02,0.0,0.07,0.36,0.07,0.11,0.24,0.12,0.24,0.02,0.35,0.02,0.11,0.0,0.11,0.02,0.03,0.11,0.0,-5.0,-3.31,1.26,5.0,5.0,0.0,0.1,1.0,0.9,0.01,0.02
3.0,28.0,0.0,4.13,28.0,4.6,0.1,3.5,0.13,0.0,0.52,3.5,0.6,0.04,0.38,3.12,0.38,0.0,3.5,0.0,2.61,0.0,2.61,0.25,0.39,0.09,32.0,0.0,20.81,8.4,32.0,44.0,0.01,0.57,3.0,0.64,0.07,0.11
1.51,8.0,0.0,1.96,8.0,1.44,0.1,2.0,0.24,0.0,0.31,2.0,0.43,0.04,0.23,1.77,0.23,0.03,1.97,0.03,1.93,0.0,1.93,0.36,0.5,0.04,0.0,-3.0,-2.17,0.6,3.0,4.0,0.0,0.05,1.0,0.95,0.0,0.02
1.68,9.0,1.0,2.39,8.0,2.07,0.08,1.17,0.11,0.0,0.24,1.16,0.29,0.06,0.38,0.79,0.37,0.04,1.12,0.04,0.47,0.0,0.47,0.1,0.11,0.08,0.0,-4.0,-0.33,0.86,4.0,4.0,0.0,0.07,1.0,0.93,0.0,0.02
0.71,39.0,0.0,10.32,39.0,13.23,0.32,2.6,0.32,0.0,0.62,2.6,0.8,0.0,0.33,2.27,0.33,0.05,2.55,0.05,1.05,0.0,1.05,0.33,0.35,0.0,28.0,0.0,20.09,10.57,28.0,28.0,0.04,1.27,6.0,0.64,0.08,0.12
3.0,4.0,0.0,0.74,4.0,0.96,0.03,2.0,0.07,0.0,0.12,2.0,0.25,0.38,0.1,1.9,0.1,0.0,2.0,0.0,2.0,0.0,2.0,0.11,0.27,0.29,0.0,-1.0,-0.99,0.09,1.0,1.0,0.0,0.01,1.0,0.99,0.0,0.0
1.33,11.0,1.0,1.92,10.0,2.04,0.11,3.0,0.31,0.0,0.79,3.0,0.58,0.25,0.21,2.79,0.21,0.01,2.99,0.01,2.47,0.0,2.47,0.38,0.47,0.26,2.0,0.0,1.58,0.74,2.0,2.0,0.0,0.03,1.0,0.97,0.01,0.12
1.02,8.0,0.0,1.17,8.0,0.72,0.3,2.0,0.45,0.0,0.66,2.0,0.37,0.29,0.67,1.33,0.67,0.22,1.78,0.22,1.5,0.0,1.5,0.33,0.31,0.3,7.0,0.0,3.69,2.12,7.0,12.0,0.01,0.05,1.0,0.95,0.03,0.15
3.0,12.0,0.0,2.19,12.0,2.15,0.06,0.8,0.45,0.0,0.17,0.8,0.17,0.09,0.03,0.77,0.03,0.01,0.79,0.01,0.56,0.0,0.56,0.12,0.15,0.05,8.0,-16.0,-3.82,7.8,24.0,41.0,0.01,0.46,4.0,0.61,0.03,0.05
1.72,4.0,0.0,1.4,4.0,0.71,0.04,0.25,0.53,0.0,0.07,0.25,0.05,0.12,0.08,0.17,0.08,0.01,0.24,0.01,0.19,0.0,0.19,0.05,0.05,0.16,0.0,-7.0,-3.3,2.4,7.0,7.0,0.0,0.13,2.0,0.89,0.01,0.02
1.44,2.0,0.0,1.11,2.0,0.41,0.05,2.0,0.21,0.0,0.31,2.0,0.4,0.02,0.07,1.93,0.07,0.01,1.99,0.01,1.88,0.0,1.88,0.35,0.45,0.08,1.0,-1.0,-0.35,0.89,2.0,3.0,0.0,0.05,1.0,0.95,0.01,0.07
1.85,1.0,0.0,0.99,1.0,0.12,0.04,0.33,0.59,0.0,0.08,0.33,0.06,0.04,0.01,0.32,0.01,0.02,0.32,0.02,0.25,0.0,0.25,0.05,0.05,0.06,1.0,0.0,0.15,0.36,1.0,1.0,0.0,0.01,1.0,0.99,0.0,0.01
3.0,9.0,0.0,1.62,9.0,2.16,0.03,0.56,0.05,0.0,0.09,0.56,0.14,0.33,0.35,0.22,0.35,0.0,0.56,0.0,0.53,0.0,0.53,0.06,0.11,0.41,0.0,-19.0,-12.79,6.71,19.0,19.0,0.0,0.19,2.0,0.84,0.01,0.03
2.87,5.0,0.0,1.61,5.0,1.11,0.04,0.75,0.09,0.0,0.17,0.75,0.18,0.03,0.04,0.71,0.04,0.0,0.75,0.0,0.42,0.0,0.42,0.08,0.08,0.09,8.0,0.0,1.3,2.21,8.0,8.0,0.0,0.11,1.0,0.89,0.01,0.02
1.17,11.0,1.0,2.7,10.0,2.92,0.13,1.57,0.09,0.0,0.27,1.57,0.37,0.13,1.27,0.3,1.26,0.04,1.53,0.03,1.1,0.0,1.1,0.13,0.19,0.08,9.0,0.0,7.74,1.98,9.0,9.0,0.01,0.16,3.0,0.89,0.01,0.04
2.22,3.0,0.0,1.32,3.0,0.61,0.05,0.43,0.04,0.0,0.13,0.43,0.09,0.18,0.23,0.2,0.23,0.01,0.42,0.01,0.33,0.0,0.33,0.08,0.07,0.17,6.0,0.0,2.28,2.22,6.0,6.0,0.0,0.08,1.0,0.92,0.01,0.03
1.98,15.0,0.0,3.45,15.0,2.52,0.11,7.5,0.42,0.0,0.75,7.5,1.4,0.03,0.14,7.36,0.14,0.0,7.5,0.0,7.47,0.0,7.47,0.92,1.76,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.38,4.0,0.0,1.67,4.0,0.87,0.14,0.5,0.05,0.0,0.19,0.5,0.13,0.1,0.21,0.29,0.21,0.06,0.44,0.06,0.32,0.0,0.32,0.1,0.09,0.14,0.0,-11.0,-3.59,2.7,11.0,11.0,0.01,0.09,2.0,0.92,0.01,0.03
3.0,19.0,0.0,2.45,19.0,2.59,0.06,1.2,0.24,0.0,0.23,1.2,0.23,0.0,0.37,0.83,0.37,0.01,1.19,0.01,0.8,0.01,0.79,0.17,0.19,0.0,0.0,-2.0,-1.11,0.91,2.0,2.0,0.0,0.03,1.0,0.97,0.0,0.01
1.0,14.0,1.0,4.36,13.0,3.34,0.21,1.0,0.49,0.01,0.27,0.99,0.21,0.02,0.23,0.77,0.22,0.15,0.85,0.14,0.75,0.0,0.75,0.18,0.17,0.07,0.0,-2.0,-0.79,0.71,2.0,2.0,0.0,0.04,1.0,0.96,0.0,0.01
3.0,10.0,0.0,2.56,10.0,2.44,0.08,7.0,0.09,0.0,0.39,7.0,0.78,0.02,0.7,6.3,0.7,0.01,6.99,0.01,6.5,0.0,6.5,0.37,0.88,0.05,48.0,0.0,35.4,16.11,48.0,55.0,0.01,0.43,3.0,0.68,0.06,0.13
3.0,7.0,0.0,1.3,7.0,1.43,0.04,2.5,0.1,0.0,0.21,2.5,0.39,0.33,0.15,2.35,0.15,0.0,2.5,0.0,2.5,0.0,2.5,0.23,0.47,0.34,0.0,-1.0,-0.66,0.47,1.0,2.0,0.0,0.02,1.0,0.98,0.0,0.01
1.94,7.0,0.0,2.04,7.0,1.31,0.11,1.5,0.4,0.0,0.25,1.5,0.22,0.18,0.47,1.03,0.47,0.01,1.49,0.01,1.5,0.0,1.5,0.14,0.2,0.22,0.0,-12.0,-5.59,2.55,12.0,12.0,0.01,0.12,2.0,0.9,0.01,0.05
0.98,12.0,0.0,3.97,12.0,3.89,0.12,6.0,0.14,0.0,0.64,6.0,1.42,0.04,0.49,5.51,0.49,0.01,5.99,0.01,5.62,0.0,5.62,1.01,1.78,0.0,22.0,0.0,14.9,5.52,22.0,22.0,0.02,0.76,3.0,0.41,0.11,0.23
1.29,6.0,1.0,1.94,5.0,1.17,0.11,1.33,0.1,0.01,0.23,1.33,0.22,0.03,0.15,1.18,0.14,0.02,1.31,0.01,0.98,0.0,0.98,0.15,0.19,0.07,5.0,0.0,2.89,1.93,5.0,9.0,0.01,0.13,1.0,0.88,0.01,0.04
1.29,78.0,1.0,13.17,77.0,21.42,0.12,1.5,0.08,0.0,0.25,1.5,0.41,0.0,1.5,0.0,1.5,0.08,1.42,0.07,0.84,0.0,0.84,0.18,0.25,0.0,7.0,-3.0,2.46,2.85,10.0,19.0,0.01,1.58,10.0,0.5,0.03,0.05
3.0,26.0,0.0,1.4,26.0,4.58,0.03,0.67,0.28,0.0,0.04,0.67,0.13,0.61,0.38,0.29,0.38,0.0,0.66,0.0,0.67,0.0,0.67,0.06,0.14,0.58,24.0,0.0,21.04,4.8,24.0,33.0,0.0,0.21,5.0,0.88,0.01,0.03
2.36,8.0,0.0,1.74,8.0,1.85,0.06,0.88,0.04,0.0,0.16,0.88,0.21,0.07,0.76,0.12,0.76,0.01,0.86,0.01,0.5,0.0,0.5,0.08,0.09,0.07,4.0,-7.0,-2.23,4.54,11.0,15.0,0.01,0.19,2.0,0.84,0.02,0.05
3.0,8.0,0.0,1.81,8.0,2.17,0.04,1.0,0.09,0.0,0.14,1.0,0.22,0.15,0.27,0.73,0.27,0.0,1.0,0.0,0.75,0.0,0.75,0.13,0.17,0.2,14.0,0.0,10.37,2.9,14.0,35.0,0.01,0.36,3.0,0.71,0.03,0.07
2.34,15.0,0.0,5.8,15.0,4.35,0.11,1.15,0.38,0.0,0.43,1.15,0.34,0.05,0.58,0.58,0.58,0.01,1.15,0.01,0.69,0.0,0.69,0.21,0.19,0.02,0.0,-2.0,-1.33,0.86,2.0,3.0,0.0,0.07,2.0,0.96,0.0,0.02
3.0,14.0,1.0,2.98,13.0,3.13,0.04,0.88,0.06,0.0,0.18,0.87,0.21,0.02,0.71,0.16,0.71,0.01,0.87,0.0,0.6,0.0,0.6,0.11,0.12,0.0,2.0,0.0,1.87,0.47,2.0,2.0,0.0,0.04,1.0,0.96,0.0,0.01
1.62,7.0,1.0,2.13,6.0,1.75,0.1,1.4,0.12,0.0,0.25,1.4,0.27,0.08,0.09,1.31,0.08,0.01,1.39,0.01,0.7,0.0,0.7,0.12,0.13,0.19,2.0,0.0,1.19,0.97,2.0,2.0,0.0,0.03,1.0,0.97,0.0,0.02
3.0,4.0,0.0,1.38,4.0,0.7,0.02,0.4,0.68,0.0,0.11,0.4,0.11,0.04,0.03,0.37,0.03,0.0,0.4,0.0,0.22,0.0,0.22,0.06,0.06,0.06,0.0,-3.0,-2.25,0.68,3.0,5.0,0.0,0.09,1.0,0.91,0.01,0.02
1.54,3.0,0.0,1.36,3.0,0.69,0.06,1.0,0.64,0.0,0.18,1.0,0.17,0.14,0.15,0.85,0.15,0.03,0.97,0.03,0.97,0.0,0.97,0.14,0.2,0.15,0.0,-8.0,-4.37,2.14,8.0,8.0,0.01,0.13,1.0,0.88,0.01,0.04
2.31,13.0,0.0,1.91,13.0,1.65,0.09,0.89,0.51,0.0,0.22,0.89,0.19,0.11,0.31,0.58,0.31,0.01,0.88,0.01,0.59,0.0,0.59,0.11,0.13,0.08,8.0,0.0,3.56,3.64,8.0,8.0,0.0,0.07,2.0,0.93,0.01,0.03
1.38,3.0,0.0,1.51,3.0,0.72,0.07,2.0,0.19,0.0,0.24,2.0,0.34,0.0,0.15,1.85,0.15,0.01,1.99,0.01,1.87,0.0,1.86,0.27,0.4,0.09,2.0,0.0,0.94,0.97,2.0,2.0,0.0,0.03,1.0,0.97,0.0,0.02
1.9,5.0,0.0,0.8,5.0,1.22,0.09,3.0,0.22,0.0,0.14,3.0,0.29,0.52,0.23,2.77,0.23,0.0,3.0,0.0,3.0,0.0,3.0,0.13,0.34,0.57,4.0,-1.0,3.05,1.88,5.0,6.0,0.0,0.03,1.0,0.97,0.0,0.02
1.8,31.0,1.0,2.89,30.0,4.44,0.08,2.07,0.02,0.0,0.27,2.06,0.3,0.06,0.83,1.23,0.83,0.01,2.06,0.0,1.66,0.0,1.66,0.16,0.24,0.1,4.0,0.0,0.5,1.13,4.0,4.0,0.0,0.08,1.0,0.92,0.0,0.01
0.92,6.0,0.0,1.9,6.0,1.56,0.16,4.0,0.09,0.0,0.3,4.0,0.48,0.07,0.18,3.82,0.18,0.02,3.98,0.02,3.86,0.0,3.86,0.23,0.6,0.12,0.0,-4.0,-1.72,1.32,4.0,8.0,0.01,0.1,1.0,0.9,0.01,0.04
1.6,7.0,0.0,2.25,7.0,1.3,0.15,2.0,0.05,0.0,0.36,2.0,0.4,0.04,0.25,1.75,0.25,0.02,1.98,0.02,1.77,0.0,1.77,0.37,0.42,0.07,0.0,-5.0,-1.92,1.25,5.0,7.0,0.0,0.07,1.0,0.93,0.01,0.06
0.84,2.0,1.0,1.14,1.0,0.34,0.07,1.0,0.27,0.01,0.19,0.99,0.18,0.04,0.1,0.9,0.09,0.02,0.98,0.01,0.93,0.0,0.93,0.17,0.2,0.08,0.0,-3.0,-1.13,0.62,3.0,3.0,0.0,0.06,1.0,0.94,0.01,0.03
1.12,11.0,0.0,3.42,11.0,2.94,0.13,0.52,0.49,0.0,0.2,0.52,0.16,0.0,0.05,0.47,0.05,0.02,0.51,0.02,0.27,0.0,0.27,0.06,0.06,0.07,0.0,-2.0,-0.2,0.5,2.0,2.0,0.0,0.05,1.0,0.95,0.0,0.01
1.64,2.0,0.0,1.01,2.0,0.31,0.08,1.0,0.07,0.0,0.26,1.0,0.21,0.18,0.13,0.87,0.13,0.01,0.99,0.01,0.8,0.0,0.8,0.15,0.17,0.19,9.0,0.0,4.09,2.75,9.0,9.0,0.01,0.07,1.0,0.93,0.02,0.1
2.23,7.0,0.0,1.2,7.0,0.65,0.08,2.0,0.24,0.0,0.42,2.0,0.38,0.11,0.17,1.83,0.17,0.01,1.99,0.01,1.8,0.0,1.8,0.29,0.37,0.17,0.0,-1.0,-0.15,0.35,1.0,1.0,0.0,0.01,1.0,0.99,0.0,0.02
1.73,7.0,0.0,1.82,7.0,1.07,0.1,1.33,0.56,0.0,0.24,1.33,0.22,0.07,0.08,1.25,0.08,0.01,1.32,0.01,1.0,0.0,1.0,0.17,0.21,0.05,12.0,0.0,8.98,3.0,12.0,16.0,0.01,0.16,2.0,0.85,0.02,0.07
1.53,27.0,0.0,1.6,27.0,2.71,0.1,2.0,0.26,0.0,0.27,2.0,0.31,0.04,0.05,1.95,0.05,0.04,1.96,0.04,1.92,0.0,1.92,0.25,0.34,0.03,0.0,-9.0,-6.23,2.58,9.0,16.0,0.01,0.16,2.0,0.86,0.03,0.11
0.88,4.0,1.0,2.1,3.0,0.81,0.21,0.67,0.65,0.04,0.27,0.63,0.13,0.08,0.08,0.58,0.04,0.29,0.37,0.25,0.4,0.0,0.4,0.14,0.1,0.01,0.0,-3.0,-2.83,0.61,3.0,3.0,0.0,0.03,1.0,0.97,0.0,0.02
1.71,6.0,0.0,1.8,6.0,1.08,0.12,1.0,1.0,0.0,0.21,1.0,0.16,0.14,0.54,0.46,0.54,0.04,0.96,0.04,0.94,0.0,0.94,0.11,0.12,0.23,3.0,0.0,0.39,0.74,3.0,3.0,0.0,0.03,1.0,0.97,0.01,0.09
1.71,5.0,0.0,0.84,5.0,1.03,0.06,1.5,0.09,0.0,0.13,1.5,0.23,0.27,0.08,1.42,0.08,0.0,1.5,0.0,1.5,0.0,1.5,0.13,0.27,0.21,4.0,0.0,2.98,1.06,4.0,4.0,0.0,0.03,2.0,0.98,0.0,0.01
